"","Bin ID","Site","Sample Name","Site ID","Subplot","Layer","Date","IMG Genome ID","Bin Quality","Bin Lineage","GTDB-Tk Taxonomy Lineage","Domain","Phylum","Class","Order","Family","Genus","Bin Completeness","Bin Contamination","Total Number of Bases","5s rRNA","16s rRNA","23s rRNA","tRNA Genes","Gene Count","Scaffold Count","Assembly Type"
"61","3300060649_10","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","JAFAMB01","JAFAMB01",74.93,3.38,4621156,0,0,0,30,4737,401,"Individual"
"62","3300060649_12","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",89.46,0.63,4583600,0,0,0,32,4565,313,"Individual"
"63","3300060649_2","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",92.09,0.85,4907617,1,0,1,38,4878,333,"Individual"
"64","3300060649_22","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",66.61,3.45,8524257,1,1,1,98,8628,764,"Individual"
"65","3300060649_26","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",84.22,8.53,6425699,1,2,1,64,6990,823,"Individual"
"66","3300060649_28","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria","Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidisoma; Acidisoma sp009765865","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidisoma",94.81,1,4758897,1,0,1,46,4884,382,"Individual"
"67","3300060649_35","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Acidocella","Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acidocella","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella",90.12,0.5,2454545,0,0,0,39,2589,173,"Individual"
"68","3300060649_39","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylovirgula","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylovirgula",89.28,2.43,4178843,0,0,0,33,4151,388,"Individual"
"69","3300060649_42","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Trebonia","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia",69.11,4.31,9093502,0,1,0,64,9226,910,"Individual"
"70","3300060649_46","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria","Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium",52.19,1.72,1626451,0,0,0,16,1882,298,"Individual"
"71","3300060649_47","Caribou Creek Watershed, Alaska, USA","BONA_001-O-20210708","BONA","001","O","20210708",3300060649,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Trebonia","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia",86.2,2.32,4816884,0,0,0,30,4896,650,"Individual"
"72","3300060650_12","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",59.57,2.56,1515830,0,0,0,18,1712,269,"Individual"
"73","3300060650_16","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Palsa-506","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Palsa-506",92.66,2.94,5038370,0,0,0,51,5079,328,"Individual"
"74","3300060650_21","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina",NA,NA,NA,NA,NA,NA,NA,96.73,2.21,3294725,1,0,0,50,3082,86,"Individual"
"75","3300060650_23","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",92.88,3.85,3429914,1,0,1,51,3533,169,"Individual"
"76","3300060650_24","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina",NA,NA,NA,NA,NA,NA,NA,79.61,1.31,2960721,0,1,0,42,2995,332,"Individual"
"77","3300060650_25","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Chersky-822","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Chersky-822",92.87,3.21,4365278,0,0,0,45,4654,378,"Individual"
"78","3300060650_30","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria","Bacteria; Bacteroidota; Ignavibacteria; Ignavibacteriales; Ignavibacteriaceae; Fen-1301","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Fen-1301",80.87,1.19,2670394,1,1,1,36,2519,233,"Individual"
"79","3300060650_31","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-756; Bog-756 sp003138855","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","RAAP-2","Bog-756",82.05,1.71,1971479,0,0,0,14,1948,173,"Individual"
"80","3300060650_33","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744; Palsa-744 sp017882375","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",75.64,1.85,2114878,1,1,1,31,2273,286,"Individual"
"81","3300060650_37","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria","Bacteria; Desulfobacterota_B; Binatia; Binatales; Binataceae; Binatus","Bacteria","Desulfobacterota_B","Binatia","Binatales","Binataceae","Binatus",75.16,7.23,2898285,1,0,0,38,3133,347,"Individual"
"82","3300060650_39","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp. SMA-27",NA,NA,NA,NA,NA,NA,NA,76,0.8,1690610,0,0,0,25,2012,170,"Individual"
"83","3300060650_4","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,50.86,5.17,5294793,0,0,0,15,6077,1180,"Individual"
"84","3300060650_40","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Pseudomonadota; Gammaproteobacteria","Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Bog-1198",66.38,1.72,2363390,0,1,0,26,2483,309,"Individual"
"85","3300060650_42","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria","Bacteria; Acidobacteriota; Acidobacteriae; UBA7540; UBA7540","Bacteria","Acidobacteriota","Acidobacteriae","UBA7540","UBA7540",NA,79.58,6.41,4260669,1,0,1,31,4058,517,"Individual"
"86","3300060650_47","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-465",74.29,4.7,2941563,0,0,0,21,3152,395,"Individual"
"87","3300060650_50","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Verrucomicrobiota; Opitutae; Opitutales; Opitutaceae","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Opitutales; Opitutaceae; Palsa-1447","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Palsa-1447",55.05,1.37,1938275,1,0,1,13,1960,326,"Individual"
"88","3300060650_51","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Nitrobacteraceae; Bradyrhizobium","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium; Bradyrhizobium sp004799445","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",60.2,4.4,3312469,0,0,0,17,3580,517,"Individual"
"89","3300060650_52","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",77.56,1.71,3250361,0,1,0,29,3103,54,"Individual"
"90","3300060650_56","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-473","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","RAAP-2","Bog-473",85.47,2.99,4234183,1,1,0,56,4715,504,"Individual"
"91","3300060650_58","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",93.87,1.14,5428889,0,1,0,50,5716,339,"Individual"
"92","3300060650_59","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",80.77,0,2251096,1,1,1,26,2326,94,"Individual"
"93","3300060650_62","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Bog-793; Palsa-601","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","Bog-793","Palsa-601",64.14,1.71,4263532,1,0,1,56,4656,603,"Individual"
"94","3300060650_75","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria","Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5066; UBA5066; Fen-183","Bacteria","Acidobacteriota","Thermoanaerobaculia","UBA5066","UBA5066","Fen-183",67.49,2.56,1803395,0,0,0,19,1866,288,"Individual"
"95","3300060650_76","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",90.31,0.85,5783320,0,0,0,52,5291,151,"Individual"
"96","3300060650_77","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter; Sulfotelmatobacter sp003166855","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",91.67,3.42,4823521,0,1,0,47,4428,179,"Individual"
"97","3300060650_78","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Rhodocyclaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA,92.46,0.86,2712310,0,1,1,46,2825,101,"Individual"
"98","3300060650_79","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"HQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",96.41,2.56,3180829,1,1,1,44,3161,71,"Individual"
"99","3300060650_8","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","JAFAMB01","JAFAMB01",78.95,1.35,4391039,1,1,1,40,4497,409,"Individual"
"100","3300060650_80","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"HQ","Bacteria","Bacteria; Eremiobacterota; Eremiobacteria; Baltobacterales; Baltobacteraceae","Bacteria","Eremiobacterota","Eremiobacteria","Baltobacterales","Baltobacteraceae",NA,94.75,1.85,3891917,1,1,1,47,4182,293,"Individual"
"101","3300060650_84","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"HQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Palsa-461","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","RAAP-2","Palsa-461",94.02,1.42,2361272,1,1,1,41,2456,188,"Individual"
"102","3300060650_88","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Bog-793; Fen-455; Fen-455 sp003170375","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","Bog-793","Fen-455",86.04,2.31,1765154,1,1,1,25,1764,190,"Individual"
"103","3300060650_90","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-513","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-513",65.95,0.71,2051486,1,1,1,24,2282,281,"Individual"
"104","3300060650_92","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria","Bacteria; Dormibacterota; Dormibacteria; UBA8260; UBA8260; Palsa-851; Palsa-851 sp003162415","Bacteria","Dormibacterota","Dormibacteria","UBA8260","UBA8260","Palsa-851",81.4,1.95,3055842,1,0,0,53,3511,406,"Individual"
"105","3300060650_96","Healy, Denali National Park, Alaska, USA","HEAL_048-O-20210622","HEAL","048","O","20210622",3300060650,"MQ","Bacteria; Verrucomicrobiota","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Pedosphaerales; Palsa-1400","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Palsa-1400",NA,53.34,1.35,2248070,0,0,0,18,2359,361,"Individual"
"106","3300060652_14","Niwot Ridge, Colorado, USA","NIWO_005-M-20210726","NIWO","005","M","20210726",3300060652,"HQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",96.3,0.85,3127234,1,1,1,50,3062,28,"Individual"
"107","3300060652_17","Niwot Ridge, Colorado, USA","NIWO_005-M-20210726","NIWO","005","M","20210726",3300060652,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","JAFAMB01",NA,77.7,6.89,4051256,0,1,0,29,4319,483,"Individual"
"108","3300060652_21","Niwot Ridge, Colorado, USA","NIWO_005-M-20210726","NIWO","005","M","20210726",3300060652,"HQ","Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Herbaspirillum","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Herbaspirillum","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Herbaspirillum",90.82,0.2,1919911,1,1,1,43,1930,39,"Individual"
